LAT,LON,YEAR,MO,DY,T2M
-21.34449,55.47301,2011,5,28,   25.41
-21.34449,55.47301,2011,5,29,   25.73
-21.34449,55.47301,2011,5,30,   25.81
-21.34449,55.47301,2011,5,31,   25.32
-21.34449,55.47301,2011,6,1,   24.62
-21.34449,55.47301,2011,6,2,   24.39
-21.34449,55.47301,2011,6,3,   24.06
-21.34449,55.47301,2011,6,4,   24.22
-21.34449,55.47301,2011,6,5,   24.26
-21.34449,55.47301,2011,6,6,   23.98
-21.34449,55.47301,2011,6,7,   24.15
-21.34449,55.47301,2011,6,8,   24.08
-21.34449,55.47301,2011,6,9,   24.30
-21.34449,55.47301,2011,6,10,   24.88
-21.34449,55.47301,2011,6,11,   25.00
-21.34449,55.47301,2011,6,12,   24.95
-21.34449,55.47301,2011,6,13,   24.68
-21.34449,55.47301,2011,6,14,   23.94
-21.34449,55.47301,2011,6,15,   23.83
-21.34449,55.47301,2011,6,16,   24.52
-21.34449,55.47301,2011,6,17,   24.65
-21.34449,55.47301,2011,6,18,   24.36
-21.34449,55.47301,2011,6,19,   23.26
-21.34449,55.47301,2011,6,20,   23.38
-21.34449,55.47301,2011,6,21,   23.43
-21.34449,55.47301,2011,6,22,   23.31
-21.34449,55.47301,2011,6,23,   23.86
-21.34449,55.47301,2011,6,24,   23.96
-21.34449,55.47301,2011,6,25,   24.05
-21.34449,55.47301,2011,6,26,   24.65
-21.34449,55.47301,2011,6,27,   24.63
-21.34449,55.47301,2011,6,28,   23.92
-21.34449,55.47301,2011,6,29,   23.72
-21.34449,55.47301,2011,6,30,   23.34
-21.34449,55.47301,2011,7,1,   23.61
-21.34449,55.47301,2011,7,2,   24.42
-21.34449,55.47301,2011,7,3,   24.20
-21.34449,55.47301,2011,7,4,   24.34
-21.34449,55.47301,2011,7,5,   22.57
-21.34449,55.47301,2011,7,6,   22.21
-21.34449,55.47301,2011,7,7,   22.99
-21.34449,55.47301,2011,7,8,   22.01
-21.34449,55.47301,2011,7,9,   22.69
-21.34449,55.47301,2011,7,10,   22.25
-21.34449,55.47301,2011,7,11,   21.71
-21.34449,55.47301,2011,7,12,   21.87
-21.34449,55.47301,2011,7,13,   22.20
-21.34449,55.47301,2011,7,14,   22.31
-21.34449,55.47301,2011,7,15,   22.91
-21.34449,55.47301,2011,7,16,   23.01
-21.34449,55.47301,2011,7,17,   22.94
-21.34449,55.47301,2011,7,18,   23.55
-21.34449,55.47301,2011,7,19,   23.62
-21.34449,55.47301,2011,7,20,   23.71
-21.34449,55.47301,2011,7,21,   23.69
-21.34449,55.47301,2011,7,22,   22.63
-21.34449,55.47301,2011,7,23,   21.95
-21.34449,55.47301,2011,7,24,   22.17
-21.34449,55.47301,2011,7,25,   22.59
-21.34449,55.47301,2011,7,26,   22.55
-21.34449,55.47301,2011,7,27,   22.57
-21.34449,55.47301,2011,7,28,   22.75
-21.34449,55.47301,2011,7,29,   22.64
-21.34449,55.47301,2011,7,30,   23.13
-21.34449,55.47301,2011,7,31,   22.78
-21.34449,55.47301,2011,8,1,   22.20
-21.34449,55.47301,2011,8,2,   21.95
-21.34449,55.47301,2011,8,3,   21.35
-21.34449,55.47301,2011,8,4,   22.13
-21.34449,55.47301,2011,8,5,   22.61
-21.34449,55.47301,2011,8,6,   22.78
-21.34449,55.47301,2011,8,7,   22.26
-21.34449,55.47301,2011,8,8,   22.15
-21.34449,55.47301,2011,8,9,   22.35
-21.34449,55.47301,2011,8,10,   22.70
-21.34449,55.47301,2011,8,11,   22.86
-21.34449,55.47301,2011,8,12,   23.07
-21.34449,55.47301,2011,8,13,   23.15
-21.34449,55.47301,2011,8,14,   23.27
-21.34449,55.47301,2011,8,15,   23.14
-21.34449,55.47301,2011,8,16,   22.94
-21.34449,55.47301,2011,8,17,   22.59
-21.34449,55.47301,2011,8,18,   22.50
-21.34449,55.47301,2011,8,19,   22.85
-21.34449,55.47301,2011,8,20,   22.90
-21.34449,55.47301,2011,8,21,   23.04
-21.34449,55.47301,2011,8,22,   22.90
-21.34449,55.47301,2011,8,23,   22.04
-21.34449,55.47301,2011,8,24,   21.19
-21.34449,55.47301,2011,8,25,   21.06
-21.34449,55.47301,2011,8,26,   21.81
-21.34449,55.47301,2011,8,27,   22.36
-21.34449,55.47301,2011,8,28,   22.17
-21.34449,55.47301,2011,8,29,   21.67
-21.34449,55.47301,2011,8,30,   21.64
-21.34449,55.47301,2011,8,31,   21.71
-21.34449,55.47301,2011,9,1,   22.11
-21.34449,55.47301,2011,9,2,   22.22
-21.34449,55.47301,2011,9,3,   22.72
-21.34449,55.47301,2011,9,4,   22.84
-21.34449,55.47301,2011,9,5,   22.77
-21.34449,55.47301,2011,9,6,   22.11
-21.34449,55.47301,2011,9,7,   21.34
-21.34449,55.47301,2011,9,8,   21.64
-21.34449,55.47301,2011,9,9,   21.58
-21.34449,55.47301,2011,9,10,   21.32
-21.34449,55.47301,2011,9,11,   21.72
-21.34449,55.47301,2011,9,12,   21.75
-21.34449,55.47301,2011,9,13,   21.94
-21.34449,55.47301,2011,9,14,   22.37
-21.34449,55.47301,2011,9,15,   22.80
-21.34449,55.47301,2011,9,16,   22.91
-21.34449,55.47301,2011,9,17,   22.37
-21.34449,55.47301,2011,9,18,   21.31
-21.34449,55.47301,2011,9,19,   21.64
-21.34449,55.47301,2011,9,20,   22.80
-21.34449,55.47301,2011,9,21,   23.26
-21.34449,55.47301,2011,9,22,   23.04
-21.34449,55.47301,2011,9,23,   22.77
-21.34449,55.47301,2011,9,24,   22.88
-21.34449,55.47301,2011,9,25,   22.80
-21.34449,55.47301,2011,9,26,   22.38
-21.34449,55.47301,2011,9,27,   22.35
-21.34449,55.47301,2011,9,28,   22.58
-21.34449,55.47301,2011,9,29,   22.46
-21.34449,55.47301,2011,9,30,   22.56
-21.34449,55.47301,2011,10,1,   22.97
-21.34449,55.47301,2011,10,2,   22.67
-21.34449,55.47301,2011,10,3,   22.70
-21.34449,55.47301,2011,10,4,   22.84
-21.34449,55.47301,2011,10,5,   23.22
-21.34449,55.47301,2011,10,6,   23.34
-21.34449,55.47301,2011,10,7,   22.21
-21.34449,55.47301,2011,10,8,   21.23
-21.34449,55.47301,2011,10,9,   21.84
-21.34449,55.47301,2011,10,10,   22.13
-21.34449,55.47301,2011,10,11,   22.34
-21.34449,55.47301,2011,10,12,   22.38
-21.34449,55.47301,2011,10,13,   22.53
-21.34449,55.47301,2011,10,14,   22.00
-21.34449,55.47301,2011,10,15,   21.95
-21.34449,55.47301,2011,10,16,   22.17
-21.34449,55.47301,2011,10,17,   22.66
-21.34449,55.47301,2011,10,18,   23.49
-21.34449,55.47301,2011,10,19,   23.84
-21.34449,55.47301,2011,10,20,   23.62
-21.34449,55.47301,2011,10,21,   23.49
-21.34449,55.47301,2011,10,22,   23.69
-21.34449,55.47301,2011,10,23,   23.59
-21.34449,55.47301,2011,10,24,   23.54
-21.34449,55.47301,2011,10,25,   24.10
-21.34449,55.47301,2011,10,26,   24.42
-21.34449,55.47301,2011,10,27,   24.40
-21.34449,55.47301,2011,10,28,   24.14
-21.34449,55.47301,2011,10,29,   22.44
-21.34449,55.47301,2011,10,30,   22.40
-21.34449,55.47301,2011,10,31,   22.91
-21.34449,55.47301,2011,11,1,   23.63
-21.34449,55.47301,2011,11,2,   24.18
-21.34449,55.47301,2011,11,3,   23.93
-21.34449,55.47301,2011,11,4,   24.22
-21.34449,55.47301,2011,11,5,   24.39
-21.34449,55.47301,2011,11,6,   24.74
-21.34449,55.47301,2011,11,7,   24.75
-21.34449,55.47301,2011,11,8,   24.53
-21.34449,55.47301,2011,11,9,   24.02
-21.34449,55.47301,2011,11,10,   24.51
-21.34449,55.47301,2011,11,11,   24.69
-21.34449,55.47301,2011,11,12,   24.27
-21.34449,55.47301,2011,11,13,   24.19
-21.34449,55.47301,2011,11,14,   24.81
-21.34449,55.47301,2011,11,15,   25.23
-21.34449,55.47301,2011,11,16,   25.01
-21.34449,55.47301,2011,11,17,   24.70
-21.34449,55.47301,2011,11,18,   24.51
-21.34449,55.47301,2011,11,19,   24.62
-21.34449,55.47301,2011,11,20,   24.97
-21.34449,55.47301,2011,11,21,   25.17
-21.34449,55.47301,2011,11,22,   25.51
-21.34449,55.47301,2011,11,23,   25.55
-21.34449,55.47301,2011,11,24,   25.59
-21.34449,55.47301,2011,11,25,   25.95
-21.34449,55.47301,2011,11,26,   25.98
-21.34449,55.47301,2011,11,27,   25.94
-21.34449,55.47301,2011,11,28,   25.74
-21.34449,55.47301,2011,11,29,   25.92
-21.34449,55.47301,2011,11,30,   25.63
-21.34449,55.47301,2011,12,1,   25.01
-21.34449,55.47301,2011,12,2,   24.98
-21.34449,55.47301,2011,12,3,   25.28
-21.34449,55.47301,2011,12,4,   25.33
-21.34449,55.47301,2011,12,5,   25.23
-21.34449,55.47301,2011,12,6,   25.06
-21.34449,55.47301,2011,12,7,   25.04
-21.34449,55.47301,2011,12,8,   25.64
-21.34449,55.47301,2011,12,9,   25.89
-21.34449,55.47301,2011,12,10,   25.89
-21.34449,55.47301,2011,12,11,   25.80
-21.34449,55.47301,2011,12,12,   25.70
-21.34449,55.47301,2011,12,13,   26.11
-21.34449,55.47301,2011,12,14,   26.31
-21.34449,55.47301,2011,12,15,   25.41
-21.34449,55.47301,2011,12,16,   25.15
-21.34449,55.47301,2011,12,17,   25.42
-21.34449,55.47301,2011,12,18,   25.92
-21.34449,55.47301,2011,12,19,   26.36
-21.34449,55.47301,2011,12,20,   26.31
-21.34449,55.47301,2011,12,21,   26.37
-21.34449,55.47301,2011,12,22,   26.33
-21.34449,55.47301,2011,12,23,   26.19
-21.34449,55.47301,2011,12,24,   26.12
-21.34449,55.47301,2011,12,25,   26.06
-21.34449,55.47301,2011,12,26,   25.99
-21.34449,55.47301,2011,12,27,   25.62
-21.34449,55.47301,2011,12,28,   25.61
-21.34449,55.47301,2011,12,29,   25.99
-21.34449,55.47301,2011,12,30,   26.34
-21.34449,55.47301,2011,12,31,   26.27
-21.34449,55.47301,2012,1,1,   26.27
-21.34449,55.47301,2012,1,2,   26.69
-21.34449,55.47301,2012,1,3,   26.84
-21.34449,55.47301,2012,1,4,   26.57
-21.34449,55.47301,2012,1,5,   26.90
-21.34449,55.47301,2012,1,6,   26.42
-21.34449,55.47301,2012,1,7,   26.08
-21.34449,55.47301,2012,1,8,   25.84
-21.34449,55.47301,2012,1,9,   25.85
-21.34449,55.47301,2012,1,10,   26.29
-21.34449,55.47301,2012,1,11,   26.87
-21.34449,55.47301,2012,1,12,   26.67
-21.34449,55.47301,2012,1,13,   26.96
-21.34449,55.47301,2012,1,14,   27.09
-21.34449,55.47301,2012,1,15,   26.16
-21.34449,55.47301,2012,1,16,   25.53
-21.34449,55.47301,2012,1,17,   25.81
-21.34449,55.47301,2012,1,18,   25.90
-21.34449,55.47301,2012,1,19,   26.17
-21.34449,55.47301,2012,1,20,   26.32
-21.34449,55.47301,2012,1,21,   26.59
-21.34449,55.47301,2012,1,22,   26.25
-21.34449,55.47301,2012,1,23,   26.19
-21.34449,55.47301,2012,1,24,   26.25
-21.34449,55.47301,2012,1,25,   26.20
-21.34449,55.47301,2012,1,26,   27.19
-21.34449,55.47301,2012,1,27,   27.36
-21.34449,55.47301,2012,1,28,   26.89
-21.34449,55.47301,2012,1,29,   26.66
-21.34449,55.47301,2012,1,30,   27.09
-21.34449,55.47301,2012,1,31,   27.25
-21.34449,55.47301,2012,2,1,   27.07
-21.34449,55.47301,2012,2,2,   27.14
-21.34449,55.47301,2012,2,3,   26.34
-21.34449,55.47301,2012,2,4,   26.16
-21.34449,55.47301,2012,2,5,   26.07
-21.34449,55.47301,2012,2,6,   26.79
-21.34449,55.47301,2012,2,7,   26.37
-21.34449,55.47301,2012,2,8,   26.50
-21.34449,55.47301,2012,2,9,   26.88
-21.34449,55.47301,2012,2,10,   27.39
-21.34449,55.47301,2012,2,11,   27.62
-21.34449,55.47301,2012,2,12,   27.59
-21.34449,55.47301,2012,2,13,   27.40
-21.34449,55.47301,2012,2,14,   27.36
-21.34449,55.47301,2012,2,15,   27.34
-21.34449,55.47301,2012,2,16,   26.87
-21.34449,55.47301,2012,2,17,   27.34
-21.34449,55.47301,2012,2,18,   27.42
-21.34449,55.47301,2012,2,19,   27.23
-21.34449,55.47301,2012,2,20,   27.41
-21.34449,55.47301,2012,2,21,   27.21
-21.34449,55.47301,2012,2,22,   27.40
-21.34449,55.47301,2012,2,23,   27.27
-21.34449,55.47301,2012,2,24,   27.99
-21.34449,55.47301,2012,2,25,   27.75
-21.34449,55.47301,2012,2,26,   27.90
-21.34449,55.47301,2012,2,27,   27.87
-21.34449,55.47301,2012,2,28,   27.33
-21.34449,55.47301,2012,2,29,   27.10
-21.34449,55.47301,2012,3,1,   27.34
-21.34449,55.47301,2012,3,2,   27.08
-21.34449,55.47301,2012,3,3,   27.02
-21.34449,55.47301,2012,3,4,   26.31
-21.34449,55.47301,2012,3,5,   26.26
-21.34449,55.47301,2012,3,6,   26.10
-21.34449,55.47301,2012,3,7,   26.67
-21.34449,55.47301,2012,3,8,   27.10
-21.34449,55.47301,2012,3,9,   27.41
-21.34449,55.47301,2012,3,10,   27.04
-21.34449,55.47301,2012,3,11,   26.76
-21.34449,55.47301,2012,3,12,   26.58
-21.34449,55.47301,2012,3,13,   26.06
-21.34449,55.47301,2012,3,14,   26.31
-21.34449,55.47301,2012,3,15,   26.18
-21.34449,55.47301,2012,3,16,   26.32
-21.34449,55.47301,2012,3,17,   26.88
-21.34449,55.47301,2012,3,18,   26.67
-21.34449,55.47301,2012,3,19,   26.67
-21.34449,55.47301,2012,3,20,   26.54
-21.34449,55.47301,2012,3,21,   26.43
-21.34449,55.47301,2012,3,22,   26.31
-21.34449,55.47301,2012,3,23,   26.61
-21.34449,55.47301,2012,3,24,   26.51
-21.34449,55.47301,2012,3,25,   26.63
-21.34449,55.47301,2012,3,26,   26.55
-21.34449,55.47301,2012,3,27,   26.26
-21.34449,55.47301,2012,3,28,   26.06
-21.34449,55.47301,2012,3,29,   26.14
-21.34449,55.47301,2012,3,30,   26.47
-21.34449,55.47301,2012,3,31,   26.27
-21.34449,55.47301,2012,4,1,   25.97
-21.34449,55.47301,2012,4,2,   26.06
-21.34449,55.47301,2012,4,3,   26.30
-21.34449,55.47301,2012,4,4,   26.32
-21.34449,55.47301,2012,4,5,   26.40
-21.34449,55.47301,2012,4,6,   26.28
-21.34449,55.47301,2012,4,7,   25.81
-21.34449,55.47301,2012,4,8,   26.04
-21.34449,55.47301,2012,4,9,   26.06
-21.34449,55.47301,2012,4,10,   26.29
-21.34449,55.47301,2012,4,11,   26.50
-21.34449,55.47301,2012,4,12,   26.42
-21.34449,55.47301,2012,4,13,   26.22
-21.34449,55.47301,2012,4,14,   26.03
-21.34449,55.47301,2012,4,15,   25.78
-21.34449,55.47301,2012,4,16,   26.03
-21.34449,55.47301,2012,4,17,   26.21
-21.34449,55.47301,2012,4,18,   26.35
-21.34449,55.47301,2012,4,19,   26.49
-21.34449,55.47301,2012,4,20,   26.63
-21.34449,55.47301,2012,4,21,   26.37
-21.34449,55.47301,2012,4,22,   26.48
-21.34449,55.47301,2012,4,23,   25.97
-21.34449,55.47301,2012,4,24,   26.17
-21.34449,55.47301,2012,4,25,   25.75
-21.34449,55.47301,2012,4,26,   24.64
-21.34449,55.47301,2012,4,27,   24.12
-21.34449,55.47301,2012,4,28,   24.24
-21.34449,55.47301,2012,4,29,   24.57
-21.34449,55.47301,2012,4,30,   25.05
-21.34449,55.47301,2012,5,1,   25.12
-21.34449,55.47301,2012,5,2,   25.32
-21.34449,55.47301,2012,5,3,   24.96
-21.34449,55.47301,2012,5,4,   24.82
-21.34449,55.47301,2012,5,5,   24.99
-21.34449,55.47301,2012,5,6,   25.24
-21.34449,55.47301,2012,5,7,   25.08
-21.34449,55.47301,2012,5,8,   24.50
-21.34449,55.47301,2012,5,9,   24.07
-21.34449,55.47301,2012,5,10,   24.16
-21.34449,55.47301,2012,5,11,   24.29
-21.34449,55.47301,2012,5,12,   24.45
-21.34449,55.47301,2012,5,13,   24.74
-21.34449,55.47301,2012,5,14,   24.86
-21.34449,55.47301,2012,5,15,   24.65
-21.34449,55.47301,2012,5,16,   24.57
-21.34449,55.47301,2012,5,17,   24.48
-21.34449,55.47301,2012,5,18,   24.61
-21.34449,55.47301,2012,5,19,   24.78
-21.34449,55.47301,2012,5,20,   24.75
-21.34449,55.47301,2012,5,21,   24.57
-21.34449,55.47301,2012,5,22,   24.28
-21.34449,55.47301,2012,5,23,   24.41
-21.34449,55.47301,2012,5,24,   24.49
-21.34449,55.47301,2012,5,25,   24.76
-21.34449,55.47301,2012,5,26,   24.22
-21.34449,55.47301,2012,5,27,   23.25
-21.34449,55.47301,2012,5,28,   22.95
-21.34449,55.47301,2012,5,29,   23.29
-21.34449,55.47301,2012,5,30,   23.70
-21.34449,55.47301,2012,5,31,   23.75
-21.34449,55.47301,2012,6,1,   23.58
-21.34449,55.47301,2012,6,2,   23.30
-21.34449,55.47301,2012,6,3,   23.30
-21.34449,55.47301,2012,6,4,   23.08
-21.34449,55.47301,2012,6,5,   22.22
-21.34449,55.47301,2012,6,6,   22.77
-21.34449,55.47301,2012,6,7,   23.19
-21.34449,55.47301,2012,6,8,   23.76
-21.34449,55.47301,2012,6,9,   23.85
-21.34449,55.47301,2012,6,10,   23.83
-21.34449,55.47301,2012,6,11,   23.87
-21.34449,55.47301,2012,6,12,   23.63
-21.34449,55.47301,2012,6,13,   23.26
-21.34449,55.47301,2012,6,14,   22.94
-21.34449,55.47301,2012,6,15,   23.35
-21.34449,55.47301,2012,6,16,   22.88
-21.34449,55.47301,2012,6,17,   22.75
-21.34449,55.47301,2012,6,18,   23.40
-21.34449,55.47301,2012,6,19,   23.36
-21.34449,55.47301,2012,6,20,   23.51
-21.34449,55.47301,2012,6,21,   23.46
-21.34449,55.47301,2012,6,22,   22.98
-21.34449,55.47301,2012,6,23,   23.31
-21.34449,55.47301,2012,6,24,   22.98
-21.34449,55.47301,2012,6,25,   23.07
-21.34449,55.47301,2012,6,26,   23.41
-21.34449,55.47301,2012,6,27,   23.08
-21.34449,55.47301,2012,6,28,   22.80
-21.34449,55.47301,2012,6,29,   22.66
-21.34449,55.47301,2012,6,30,   22.58
-21.34449,55.47301,2012,7,1,   21.99
-21.34449,55.47301,2012,7,2,   22.02
-21.34449,55.47301,2012,7,3,   22.19
-21.34449,55.47301,2012,7,4,   22.40
-21.34449,55.47301,2012,7,5,   22.47
-21.34449,55.47301,2012,7,6,   22.84
-21.34449,55.47301,2012,7,7,   22.57
-21.34449,55.47301,2012,7,8,   22.20
-21.34449,55.47301,2012,7,9,   22.34
-21.34449,55.47301,2012,7,10,   22.19
-21.34449,55.47301,2012,7,11,   22.39
-21.34449,55.47301,2012,7,12,   22.93
-21.34449,55.47301,2012,7,13,   22.50
-21.34449,55.47301,2012,7,14,   22.70
-21.34449,55.47301,2012,7,15,   22.75
-21.34449,55.47301,2012,7,16,   22.93
-21.34449,55.47301,2012,7,17,   23.09
-21.34449,55.47301,2012,7,18,   23.74
-21.34449,55.47301,2012,7,19,   23.78
-21.34449,55.47301,2012,7,20,   23.49
-21.34449,55.47301,2012,7,21,   23.38
-21.34449,55.47301,2012,7,22,   22.92
-21.34449,55.47301,2012,7,23,   22.23
-21.34449,55.47301,2012,7,24,   22.33
-21.34449,55.47301,2012,7,25,   22.22
-21.34449,55.47301,2012,7,26,   21.90
-21.34449,55.47301,2012,7,27,   21.55
-21.34449,55.47301,2012,7,28,   22.07
-21.34449,55.47301,2012,7,29,   22.43
-21.34449,55.47301,2012,7,30,   22.35
-21.34449,55.47301,2012,7,31,   22.71
-21.34449,55.47301,2012,8,1,   22.88
-21.34449,55.47301,2012,8,2,   23.27
-21.34449,55.47301,2012,8,3,   23.09
-21.34449,55.47301,2012,8,4,   23.14
-21.34449,55.47301,2012,8,5,   23.16
-21.34449,55.47301,2012,8,6,   22.89
-21.34449,55.47301,2012,8,7,   22.85
-21.34449,55.47301,2012,8,8,   22.88
-21.34449,55.47301,2012,8,9,   22.35
-21.34449,55.47301,2012,8,10,   22.38
-21.34449,55.47301,2012,8,11,   22.52
-21.34449,55.47301,2012,8,12,   22.49
-21.34449,55.47301,2012,8,13,   22.46
-21.34449,55.47301,2012,8,14,   22.44
-21.34449,55.47301,2012,8,15,   22.18
-21.34449,55.47301,2012,8,16,   22.00
-21.34449,55.47301,2012,8,17,   21.79
-21.34449,55.47301,2012,8,18,   21.58
-21.34449,55.47301,2012,8,19,   21.66
-21.34449,55.47301,2012,8,20,   21.70
-21.34449,55.47301,2012,8,21,   21.63
-21.34449,55.47301,2012,8,22,   22.07
-21.34449,55.47301,2012,8,23,   22.33
-21.34449,55.47301,2012,8,24,   21.94
-21.34449,55.47301,2012,8,25,   21.67
-21.34449,55.47301,2012,8,26,   21.48
-21.34449,55.47301,2012,8,27,   21.92
-21.34449,55.47301,2012,8,28,   22.08
-21.34449,55.47301,2012,8,29,   21.93
-21.34449,55.47301,2012,8,30,   21.81
-21.34449,55.47301,2012,8,31,   22.19
-21.34449,55.47301,2012,9,1,   22.42
-21.34449,55.47301,2012,9,2,   22.77
-21.34449,55.47301,2012,9,3,   22.69
-21.34449,55.47301,2012,9,4,   22.55
-21.34449,55.47301,2012,9,5,   22.47
-21.34449,55.47301,2012,9,6,   21.78
-21.34449,55.47301,2012,9,7,   21.15
-21.34449,55.47301,2012,9,8,   20.89
-21.34449,55.47301,2012,9,9,   21.42
-21.34449,55.47301,2012,9,10,   21.92
-21.34449,55.47301,2012,9,11,   22.16
-21.34449,55.47301,2012,9,12,   22.14
-21.34449,55.47301,2012,9,13,   22.81
-21.34449,55.47301,2012,9,14,   22.54
-21.34449,55.47301,2012,9,15,   22.59
-21.34449,55.47301,2012,9,16,   22.30
-21.34449,55.47301,2012,9,17,   22.19
-21.34449,55.47301,2012,9,18,   22.18
-21.34449,55.47301,2012,9,19,   22.21
-21.34449,55.47301,2012,9,20,   22.19
-21.34449,55.47301,2012,9,21,   21.73
-21.34449,55.47301,2012,9,22,   22.35
-21.34449,55.47301,2012,9,23,   22.52
-21.34449,55.47301,2012,9,24,   22.46
-21.34449,55.47301,2012,9,25,   22.99
-21.34449,55.47301,2012,9,26,   22.93
-21.34449,55.47301,2012,9,27,   22.60
-21.34449,55.47301,2012,9,28,   22.65
-21.34449,55.47301,2012,9,29,   22.15
-21.34449,55.47301,2012,9,30,   22.74
-21.34449,55.47301,2012,10,1,   22.35
-21.34449,55.47301,2012,10,2,   22.24
-21.34449,55.47301,2012,10,3,   22.35
-21.34449,55.47301,2012,10,4,   22.54
-21.34449,55.47301,2012,10,5,   22.90
-21.34449,55.47301,2012,10,6,   23.25
-21.34449,55.47301,2012,10,7,   23.14
-21.34449,55.47301,2012,10,8,   23.27
-21.34449,55.47301,2012,10,9,   23.09
-21.34449,55.47301,2012,10,10,   23.14
-21.34449,55.47301,2012,10,11,   23.34
-21.34449,55.47301,2012,10,12,   23.48
-21.34449,55.47301,2012,10,13,   23.27
-21.34449,55.47301,2012,10,14,   23.33
-21.34449,55.47301,2012,10,15,   22.75
-21.34449,55.47301,2012,10,16,   23.27
-21.34449,55.47301,2012,10,17,   23.83
-21.34449,55.47301,2012,10,18,   24.30
-21.34449,55.47301,2012,10,19,   24.17
-21.34449,55.47301,2012,10,20,   23.73
-21.34449,55.47301,2012,10,21,   23.72
-21.34449,55.47301,2012,10,22,   23.64
-21.34449,55.47301,2012,10,23,   23.54
-21.34449,55.47301,2012,10,24,   23.70
-21.34449,55.47301,2012,10,25,   23.89
-21.34449,55.47301,2012,10,26,   23.83
-21.34449,55.47301,2012,10,27,   24.03
-21.34449,55.47301,2012,10,28,   24.01
-21.34449,55.47301,2012,10,29,   23.99
-21.34449,55.47301,2012,10,30,   24.08
-21.34449,55.47301,2012,10,31,   24.07
-21.34449,55.47301,2012,11,1,   24.23
-21.34449,55.47301,2012,11,2,   24.06
-21.34449,55.47301,2012,11,3,   23.00
-21.34449,55.47301,2012,11,4,   22.97
-21.34449,55.47301,2012,11,5,   23.27
-21.34449,55.47301,2012,11,6,   24.20
-21.34449,55.47301,2012,11,7,   24.66
-21.34449,55.47301,2012,11,8,   24.78
-21.34449,55.47301,2012,11,9,   24.78
-21.34449,55.47301,2012,11,10,   25.22
-21.34449,55.47301,2012,11,11,   25.28
-21.34449,55.47301,2012,11,12,   24.81
-21.34449,55.47301,2012,11,13,   24.94
-21.34449,55.47301,2012,11,14,   25.06
-21.34449,55.47301,2012,11,15,   24.59
-21.34449,55.47301,2012,11,16,   24.44
-21.34449,55.47301,2012,11,17,   24.56
-21.34449,55.47301,2012,11,18,   24.65
-21.34449,55.47301,2012,11,19,   24.30
-21.34449,55.47301,2012,11,20,   24.57
-21.34449,55.47301,2012,11,21,   24.72
-21.34449,55.47301,2012,11,22,   24.76
-21.34449,55.47301,2012,11,23,   24.21
-21.34449,55.47301,2012,11,24,   24.37
-21.34449,55.47301,2012,11,25,   25.17
-21.34449,55.47301,2012,11,26,   25.25
-21.34449,55.47301,2012,11,27,   25.31
-21.34449,55.47301,2012,11,28,   25.14
-21.34449,55.47301,2012,11,29,   25.65
-21.34449,55.47301,2012,11,30,   25.61
-21.34449,55.47301,2012,12,1,   25.37
-21.34449,55.47301,2012,12,2,   25.64
-21.34449,55.47301,2012,12,3,   25.65
-21.34449,55.47301,2012,12,4,   26.02
-21.34449,55.47301,2012,12,5,   26.22
-21.34449,55.47301,2012,12,6,   26.07
-21.34449,55.47301,2012,12,7,   25.69
-21.34449,55.47301,2012,12,8,   25.83
-21.34449,55.47301,2012,12,9,   25.82
-21.34449,55.47301,2012,12,10,   25.85
-21.34449,55.47301,2012,12,11,   26.15
-21.34449,55.47301,2012,12,12,   26.57
-21.34449,55.47301,2012,12,13,   25.26
-21.34449,55.47301,2012,12,14,   25.17
-21.34449,55.47301,2012,12,15,   25.49
-21.34449,55.47301,2012,12,16,   26.00
-21.34449,55.47301,2012,12,17,   26.48
-21.34449,55.47301,2012,12,18,   26.39
-21.34449,55.47301,2012,12,19,   26.26
-21.34449,55.47301,2012,12,20,   25.49
-21.34449,55.47301,2012,12,21,   25.00
-21.34449,55.47301,2012,12,22,   25.13
-21.34449,55.47301,2012,12,23,   25.41
-21.34449,55.47301,2012,12,24,   25.38
-21.34449,55.47301,2012,12,25,   25.73
-21.34449,55.47301,2012,12,26,   26.08
-21.34449,55.47301,2012,12,27,   26.11
-21.34449,55.47301,2012,12,28,   26.01
-21.34449,55.47301,2012,12,29,   26.44
-21.34449,55.47301,2012,12,30,   26.51
-21.34449,55.47301,2012,12,31,   26.41
-21.34449,55.47301,2013,1,1,   26.19
-21.34449,55.47301,2013,1,2,   26.20
-21.34449,55.47301,2013,1,3,   26.65
-21.34449,55.47301,2013,1,4,   26.28
-21.34449,55.47301,2013,1,5,   26.30
-21.34449,55.47301,2013,1,6,   25.92
-21.34449,55.47301,2013,1,7,   26.26
-21.34449,55.47301,2013,1,8,   26.65
-21.34449,55.47301,2013,1,9,   26.28
-21.34449,55.47301,2013,1,10,   26.44
-21.34449,55.47301,2013,1,11,   26.51
-21.34449,55.47301,2013,1,12,   26.71
-21.34449,55.47301,2013,1,13,   26.44
-21.34449,55.47301,2013,1,14,   26.42
-21.34449,55.47301,2013,1,15,   26.50
-21.34449,55.47301,2013,1,16,   26.20
-21.34449,55.47301,2013,1,17,   26.19
-21.34449,55.47301,2013,1,18,   26.18
-21.34449,55.47301,2013,1,19,   26.62
-21.34449,55.47301,2013,1,20,   26.63
-21.34449,55.47301,2013,1,21,   26.80
-21.34449,55.47301,2013,1,22,   27.33
-21.34449,55.47301,2013,1,23,   27.32
