-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2000 through 10/31/2020 
Location: Latitude  4.9509   Longitude -52.3018 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 34.2 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M MERRA2 1/2x1/2 Specific Humidity at 2 Meters (g/kg) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PS,QV2M,T2M
4.95091,-52.30179,2008,09,12,  100.86,   18.17,   26.00
4.95091,-52.30179,2008,09,13,  100.83,   17.80,   26.00
4.95091,-52.30179,2008,09,14,  100.80,   18.62,   26.35
4.95091,-52.30179,2008,09,15,  100.84,   18.54,   26.18
4.95091,-52.30179,2008,09,16,  100.87,   18.39,   26.36
4.95091,-52.30179,2008,09,17,  100.79,   18.31,   26.54
4.95091,-52.30179,2008,09,18,  100.70,   18.21,   26.55
4.95091,-52.30179,2008,09,19,  100.74,   18.05,   26.52
4.95091,-52.30179,2008,09,20,  100.86,   17.87,   26.59
4.95091,-52.30179,2008,09,21,  100.87,   18.53,   26.53
4.95091,-52.30179,2008,09,22,  100.81,   18.30,   26.71
4.95091,-52.30179,2008,09,23,  100.67,   18.46,   26.59
4.95091,-52.30179,2008,09,24,  100.66,   18.74,   26.57
4.95091,-52.30179,2008,09,25,  100.77,   18.58,   26.78
4.95091,-52.30179,2008,09,26,  100.74,   17.84,   26.88
4.95091,-52.30179,2008,09,27,  100.65,   17.84,   26.97
4.95091,-52.30179,2008,09,28,  100.70,   17.90,   26.93
4.95091,-52.30179,2008,09,29,  100.77,   18.10,   26.92
4.95091,-52.30179,2008,09,30,  100.83,   18.06,   26.96
4.95091,-52.30179,2008,10,01,  100.75,   18.49,   26.46
4.95091,-52.30179,2008,10,02,  100.61,   18.07,   27.05
4.95091,-52.30179,2008,10,03,  100.58,   18.30,   26.96
4.95091,-52.30179,2008,10,04,  100.59,   18.39,   26.57
4.95091,-52.30179,2008,10,05,  100.68,   18.73,   26.70
4.95091,-52.30179,2008,10,06,  100.65,   18.26,   27.38
4.95091,-52.30179,2008,10,07,  100.77,   18.46,   26.90
4.95091,-52.30179,2008,10,08,  100.76,   18.09,   27.10
4.95091,-52.30179,2008,10,09,  100.67,   17.95,   26.99
4.95091,-52.30179,2008,10,10,  100.56,   17.16,   27.18
4.95091,-52.30179,2008,10,11,  100.50,   17.59,   27.05
4.95091,-52.30179,2008,10,12,  100.61,   17.87,   27.07
4.95091,-52.30179,2008,10,13,  100.52,   17.66,   27.56
4.95091,-52.30179,2008,10,14,  100.51,   17.26,   27.39
4.95091,-52.30179,2008,10,15,  100.74,   17.53,   27.00
4.95091,-52.30179,2008,10,16,  100.89,   17.09,   27.06
4.95091,-52.30179,2008,10,17,  100.83,   17.10,   26.80
4.95091,-52.30179,2008,10,18,  100.75,   17.59,   27.02
4.95091,-52.30179,2008,10,19,  100.79,   17.72,   27.24
4.95091,-52.30179,2008,10,20,  100.83,   17.00,   27.49
4.95091,-52.30179,2008,10,21,  100.79,   16.80,   27.47
4.95091,-52.30179,2008,10,22,  100.67,   17.45,   27.60
4.95091,-52.30179,2008,10,23,  100.71,   17.40,   27.48
4.95091,-52.30179,2008,10,24,  100.74,   16.78,   27.95
4.95091,-52.30179,2008,10,25,  100.69,   16.52,   28.03
4.95091,-52.30179,2008,10,26,  100.71,   17.15,   28.19
4.95091,-52.30179,2008,10,27,  100.77,   17.79,   27.72
4.95091,-52.30179,2008,10,28,  100.68,   17.90,   27.81
4.95091,-52.30179,2008,10,29,  100.62,   17.30,   27.95
4.95091,-52.30179,2008,10,30,  100.61,   17.38,   28.26
4.95091,-52.30179,2008,10,31,  100.64,   16.34,   28.04
4.95091,-52.30179,2008,11,01,  100.62,   17.49,   27.97
4.95091,-52.30179,2008,11,02,  100.72,   17.05,   28.30
4.95091,-52.30179,2008,11,03,  100.84,   16.07,   28.18
4.95091,-52.30179,2008,11,04,  100.76,   16.12,   27.31
4.95091,-52.30179,2008,11,05,  100.69,   16.58,   27.83
4.95091,-52.30179,2008,11,06,  100.63,   17.43,   28.15
4.95091,-52.30179,2008,11,07,  100.56,   17.44,   28.57
4.95091,-52.30179,2008,11,08,  100.50,   17.54,   28.57
4.95091,-52.30179,2008,11,09,  100.60,   17.95,   28.38
4.95091,-52.30179,2008,11,10,  100.57,   18.14,   28.31
4.95091,-52.30179,2008,11,11,  100.49,   17.58,   28.37
4.95091,-52.30179,2008,11,12,  100.41,   17.52,   28.38
4.95091,-52.30179,2008,11,13,  100.31,   17.63,   28.63
4.95091,-52.30179,2008,11,14,  100.29,   18.02,   28.31
4.95091,-52.30179,2008,11,15,  100.34,   17.72,   28.11
4.95091,-52.30179,2008,11,16,  100.44,   17.50,   28.13
4.95091,-52.30179,2008,11,17,  100.45,   17.41,   27.96
4.95091,-52.30179,2008,11,18,  100.41,   16.97,   28.19
4.95091,-52.30179,2008,11,19,  100.42,   16.99,   28.51
4.95091,-52.30179,2008,11,20,  100.49,   16.97,   28.09
4.95091,-52.30179,2008,11,21,  100.60,   17.82,   27.69
4.95091,-52.30179,2008,11,22,  100.63,   18.67,   26.95
4.95091,-52.30179,2008,11,23,  100.51,   18.27,   27.70
4.95091,-52.30179,2008,11,24,  100.48,   17.75,   27.97
4.95091,-52.30179,2008,11,25,  100.48,   16.99,   27.89
4.95091,-52.30179,2008,11,26,  100.56,   16.80,   27.85
4.95091,-52.30179,2008,11,27,  100.65,   17.16,   27.79
4.95091,-52.30179,2008,11,28,  100.59,   16.98,   28.02
4.95091,-52.30179,2008,11,29,  100.61,   16.87,   28.06
4.95091,-52.30179,2008,11,30,  100.72,   17.14,   27.69
4.95091,-52.30179,2008,12,01,  100.76,   18.13,   27.59
4.95091,-52.30179,2008,12,02,  100.69,   18.01,   27.32
4.95091,-52.30179,2008,12,03,  100.57,   17.73,   27.28
4.95091,-52.30179,2008,12,04,  100.53,   17.60,   26.92
4.95091,-52.30179,2008,12,05,  100.67,   18.03,   27.02
4.95091,-52.30179,2008,12,06,  100.74,   17.79,   27.27
4.95091,-52.30179,2008,12,07,  100.75,   17.98,   27.11
4.95091,-52.30179,2008,12,08,  100.76,   18.01,   27.15
4.95091,-52.30179,2008,12,09,  100.69,   17.51,   27.53
4.95091,-52.30179,2008,12,10,  100.53,   17.44,   27.42
4.95091,-52.30179,2008,12,11,  100.44,   17.88,   27.29
4.95091,-52.30179,2008,12,12,  100.52,   17.70,   27.11
4.95091,-52.30179,2008,12,13,  100.58,   17.59,   27.48
4.95091,-52.30179,2008,12,14,  100.65,   18.50,   26.43
4.95091,-52.30179,2008,12,15,  100.57,   17.63,   26.08
4.95091,-52.30179,2008,12,16,  100.43,   17.89,   26.38
4.95091,-52.30179,2008,12,17,  100.43,   17.95,   27.13
4.95091,-52.30179,2008,12,18,  100.51,   18.44,   26.57
4.95091,-52.30179,2008,12,19,  100.47,   18.29,   26.31
4.95091,-52.30179,2008,12,20,  100.41,   18.11,   26.55
4.95091,-52.30179,2008,12,21,  100.50,   18.62,   26.11
4.95091,-52.30179,2008,12,22,  100.60,   19.02,   26.07
4.95091,-52.30179,2008,12,23,  100.68,   18.91,   25.73
4.95091,-52.30179,2008,12,24,  100.59,   18.47,   25.88
4.95091,-52.30179,2008,12,25,  100.54,   18.44,   25.28
4.95091,-52.30179,2008,12,26,  100.55,   17.89,   25.30
4.95091,-52.30179,2008,12,27,  100.49,   18.44,   25.62
4.95091,-52.30179,2008,12,28,  100.54,   18.50,   25.33
4.95091,-52.30179,2008,12,29,  100.57,   18.47,   25.87
4.95091,-52.30179,2008,12,30,  100.56,   18.76,   25.72
4.95091,-52.30179,2008,12,31,  100.66,   18.68,   25.73
4.95091,-52.30179,2009,01,01,  100.68,   18.51,   26.05
4.95091,-52.30179,2009,01,02,  100.70,   18.50,   25.63
4.95091,-52.30179,2009,01,03,  100.60,   19.02,   26.00
4.95091,-52.30179,2009,01,04,  100.61,   18.94,   26.02
4.95091,-52.30179,2009,01,05,  100.69,   19.09,   25.74
4.95091,-52.30179,2009,01,06,  100.65,   18.91,   25.74
4.95091,-52.30179,2009,01,07,  100.65,   18.66,   25.27
4.95091,-52.30179,2009,01,08,  100.65,   18.32,   25.55
4.95091,-52.30179,2009,01,09,  100.80,   18.11,   25.27
4.95091,-52.30179,2009,01,10,  100.83,   17.67,   25.81
4.95091,-52.30179,2009,01,11,  100.79,   17.72,   25.88
4.95091,-52.30179,2009,01,12,  100.75,   18.05,   25.48
4.95091,-52.30179,2009,01,13,  100.79,   17.75,   25.19
4.95091,-52.30179,2009,01,14,  100.83,   17.22,   25.12
4.95091,-52.30179,2009,01,15,  100.85,   17.30,   25.54
4.95091,-52.30179,2009,01,16,  100.82,   18.10,   25.97
4.95091,-52.30179,2009,01,17,  100.81,   18.63,   25.92
4.95091,-52.30179,2009,01,18,  100.84,   18.42,   26.05
4.95091,-52.30179,2009,01,19,  100.88,   18.35,   25.14
4.95091,-52.30179,2009,01,20,  100.93,   18.02,   25.22
4.95091,-52.30179,2009,01,21,  100.94,   17.56,   25.48
4.95091,-52.30179,2009,01,22,  100.90,   17.58,   25.47
4.95091,-52.30179,2009,01,23,  100.82,   17.82,   25.39
4.95091,-52.30179,2009,01,24,  100.73,   17.85,   25.06
4.95091,-52.30179,2009,01,25,  100.64,   18.15,   25.37
4.95091,-52.30179,2009,01,26,  100.73,   18.26,   25.55
4.95091,-52.30179,2009,01,27,  100.81,   17.90,   25.26
4.95091,-52.30179,2009,01,28,  100.73,   18.73,   25.46
4.95091,-52.30179,2009,01,29,  100.75,   18.37,   25.72
4.95091,-52.30179,2009,01,30,  100.82,   17.36,   25.67
4.95091,-52.30179,2009,01,31,  100.81,   17.42,   25.57
4.95091,-52.30179,2009,02,01,  100.77,   17.82,   25.51
4.95091,-52.30179,2009,02,02,  100.76,   17.37,   25.57
4.95091,-52.30179,2009,02,03,  100.80,   17.91,   25.89
4.95091,-52.30179,2009,02,04,  100.86,   18.59,   25.98
4.95091,-52.30179,2009,02,05,  100.85,   18.18,   25.96
4.95091,-52.30179,2009,02,06,  100.90,   17.69,   25.67
4.95091,-52.30179,2009,02,07,  100.85,   18.41,   25.66
4.95091,-52.30179,2009,02,08,  100.75,   18.93,   25.96
4.95091,-52.30179,2009,02,09,  100.74,   18.76,   25.90
4.95091,-52.30179,2009,02,10,  100.80,   18.24,   25.96
4.95091,-52.30179,2009,02,11,  100.84,   17.57,   25.83
4.95091,-52.30179,2009,02,12,  100.77,   17.13,   25.48
4.95091,-52.30179,2009,02,13,  100.56,   17.49,   25.51
4.95091,-52.30179,2009,02,14,  100.51,   18.84,   25.61
4.95091,-52.30179,2009,02,15,  100.59,   18.61,   25.59
4.95091,-52.30179,2009,02,16,  100.64,   17.68,   25.53
4.95091,-52.30179,2009,02,17,  100.67,   17.46,   25.55
4.95091,-52.30179,2009,02,18,  100.73,   17.13,   25.31
4.95091,-52.30179,2009,02,19,  100.68,   17.28,   25.51
4.95091,-52.30179,2009,02,20,  100.63,   16.53,   25.38
4.95091,-52.30179,2009,02,21,  100.71,   15.92,   25.32
4.95091,-52.30179,2009,02,22,  100.79,   17.17,   25.15
4.95091,-52.30179,2009,02,23,  100.75,   17.51,   25.02
4.95091,-52.30179,2009,02,24,  100.63,   17.92,   25.10
4.95091,-52.30179,2009,02,25,  100.67,   17.23,   25.24
4.95091,-52.30179,2009,02,26,  100.71,   17.52,   25.11
4.95091,-52.30179,2009,02,27,  100.68,   17.51,   24.94
4.95091,-52.30179,2009,02,28,  100.68,   17.86,   25.16
4.95091,-52.30179,2009,03,01,  100.75,   17.38,   25.58
4.95091,-52.30179,2009,03,02,  100.76,   17.40,   25.72
4.95091,-52.30179,2009,03,03,  100.80,   17.69,   25.82
4.95091,-52.30179,2009,03,04,  100.75,   18.01,   25.96
4.95091,-52.30179,2009,03,05,  100.77,   17.98,   25.86
4.95091,-52.30179,2009,03,06,  100.80,   18.05,   25.89
4.95091,-52.30179,2009,03,07,  100.78,   18.20,   25.91
4.95091,-52.30179,2009,03,08,  100.66,   18.75,   26.06
4.95091,-52.30179,2009,03,09,  100.70,   18.50,   25.20
4.95091,-52.30179,2009,03,10,  100.64,   18.40,   25.73
4.95091,-52.30179,2009,03,11,  100.60,   18.75,   25.64
4.95091,-52.30179,2009,03,12,  100.59,   18.51,   26.19
4.95091,-52.30179,2009,03,13,  100.63,   17.66,   26.21
4.95091,-52.30179,2009,03,14,  100.78,   17.16,   25.98
4.95091,-52.30179,2009,03,15,  100.90,   17.13,   25.85
4.95091,-52.30179,2009,03,16,  100.91,   17.04,   25.81
4.95091,-52.30179,2009,03,17,  100.77,   16.70,   25.70
4.95091,-52.30179,2009,03,18,  100.71,   17.58,   25.90
4.95091,-52.30179,2009,03,19,  100.64,   18.15,   25.98
4.95091,-52.30179,2009,03,20,  100.60,   18.47,   26.15
4.95091,-52.30179,2009,03,21,  100.60,   18.13,   26.40
4.95091,-52.30179,2009,03,22,  100.57,   17.93,   26.42
4.95091,-52.30179,2009,03,23,  100.59,   17.88,   26.34
4.95091,-52.30179,2009,03,24,  100.60,   18.10,   26.22
4.95091,-52.30179,2009,03,25,  100.59,   17.76,   26.20
4.95091,-52.30179,2009,03,26,  100.61,   17.19,   26.32
4.95091,-52.30179,2009,03,27,  100.69,   17.74,   25.91
4.95091,-52.30179,2009,03,28,  100.72,   18.35,   25.80
4.95091,-52.30179,2009,03,29,  100.62,   18.52,   26.00
4.95091,-52.30179,2009,03,30,  100.69,   18.53,   25.66
4.95091,-52.30179,2009,03,31,  100.72,   18.38,   25.51
4.95091,-52.30179,2009,04,01,  100.72,   18.19,   25.31
4.95091,-52.30179,2009,04,02,  100.65,   18.40,   25.56
4.95091,-52.30179,2009,04,03,  100.71,   17.97,   25.59
4.95091,-52.30179,2009,04,04,  100.73,   18.06,   25.80
4.95091,-52.30179,2009,04,05,  100.67,   18.60,   25.91
4.95091,-52.30179,2009,04,06,  100.76,   18.29,   26.14
4.95091,-52.30179,2009,04,07,  100.79,   18.01,   26.04
4.95091,-52.30179,2009,04,08,  100.88,   17.57,   26.03
4.95091,-52.30179,2009,04,09,  100.86,   17.65,   26.09
4.95091,-52.30179,2009,04,10,  100.88,   17.28,   25.79
4.95091,-52.30179,2009,04,11,  100.84,   17.30,   25.66
4.95091,-52.30179,2009,04,12,  100.81,   17.79,   25.65
4.95091,-52.30179,2009,04,13,  100.86,   18.23,   25.59
4.95091,-52.30179,2009,04,14,  100.91,   18.43,   25.68
4.95091,-52.30179,2009,04,15,  100.94,   18.89,   26.02
4.95091,-52.30179,2009,04,16,  100.90,   18.39,   26.31
4.95091,-52.30179,2009,04,17,  100.83,   18.06,   26.32
4.95091,-52.30179,2009,04,18,  100.74,   17.97,   26.36
4.95091,-52.30179,2009,04,19,  100.79,   17.79,   26.37
4.95091,-52.30179,2009,04,20,  100.87,   17.77,   26.35
4.95091,-52.30179,2009,04,21,  100.91,   18.01,   26.21
4.95091,-52.30179,2009,04,22,  100.92,   17.47,   26.06
4.95091,-52.30179,2009,04,23,  100.82,   17.00,   25.83
4.95091,-52.30179,2009,04,24,  100.83,   17.01,   25.95
4.95091,-52.30179,2009,04,25,  100.84,   17.80,   26.09
4.95091,-52.30179,2009,04,26,  100.88,   17.97,   26.35
4.95091,-52.30179,2009,04,27,  100.87,   18.06,   26.19
4.95091,-52.30179,2009,04,28,  100.83,   17.78,   26.08
4.95091,-52.30179,2009,04,29,  100.81,   17.96,   26.34
4.95091,-52.30179,2009,04,30,  100.85,   17.63,   26.21
4.95091,-52.30179,2009,05,01,  100.91,   17.33,   26.04
4.95091,-52.30179,2009,05,02,  100.92,   17.04,   25.93
4.95091,-52.30179,2009,05,03,  100.92,   16.56,   25.82
4.95091,-52.30179,2009,05,04,  100.89,   16.84,   25.79
4.95091,-52.30179,2009,05,05,  100.91,   17.69,   25.90
4.95091,-52.30179,2009,05,06,  100.91,   18.60,   26.12
4.95091,-52.30179,2009,05,07,  100.87,   18.52,   25.92
4.95091,-52.30179,2009,05,08,  100.94,   17.45,   25.98
4.95091,-52.30179,2009,05,09,  100.90,   17.26,   26.01
4.95091,-52.30179,2009,05,10,  100.84,   16.76,   26.03
4.95091,-52.30179,2009,05,11,  100.78,   16.90,   26.12
4.95091,-52.30179,2009,05,12,  100.77,   17.28,   26.17
4.95091,-52.30179,2009,05,13,  100.75,   17.25,   26.11
4.95091,-52.30179,2009,05,14,  100.79,   17.72,   26.17
4.95091,-52.30179,2009,05,15,  100.75,   17.26,   26.00
4.95091,-52.30179,2009,05,16,  100.73,   16.75,   26.08
4.95091,-52.30179,2009,05,17,  100.74,   17.27,   26.32
4.95091,-52.30179,2009,05,18,  100.81,   18.15,   26.73
4.95091,-52.30179,2009,05,19,  100.88,   18.25,   26.54
4.95091,-52.30179,2009,05,20,  100.84,   17.71,   26.28
4.95091,-52.30179,2009,05,21,  100.83,   17.33,   26.42
4.95091,-52.30179,2009,05,22,  100.87,   16.97,   26.43
4.95091,-52.30179,2009,05,23,  100.94,   17.29,   26.43
4.95091,-52.30179,2009,05,24,  100.91,   18.33,   26.27
4.95091,-52.30179,2009,05,25,  100.87,   17.78,   26.18
4.95091,-52.30179,2009,05,26,  100.84,   17.57,   26.22
4.95091,-52.30179,2009,05,27,  100.83,   17.28,   26.43
4.95091,-52.30179,2009,05,28,  100.87,   17.21,   26.23
4.95091,-52.30179,2009,05,29,  100.92,   17.52,   26.18
4.95091,-52.30179,2009,05,30,  100.85,   18.77,   25.86
4.95091,-52.30179,2009,05,31,  100.83,   19.10,   26.01
4.95091,-52.30179,2009,06,01,  100.86,   18.12,   26.18
4.95091,-52.30179,2009,06,02,  100.93,   17.23,   26.05
4.95091,-52.30179,2009,06,03,  100.96,   17.08,   26.24
4.95091,-52.30179,2009,06,04,  100.94,   17.43,   26.11
4.95091,-52.30179,2009,06,05,  100.86,   19.14,   26.34
4.95091,-52.30179,2009,06,06,  100.88,   19.41,   25.94
4.95091,-52.30179,2009,06,07,  100.80,   18.48,   26.08
4.95091,-52.30179,2009,06,08,  100.80,   17.95,   26.00
4.95091,-52.30179,2009,06,09,  100.88,   18.38,   25.90
4.95091,-52.30179,2009,06,10,  100.91,   18.30,   25.95
4.95091,-52.30179,2009,06,11,  100.99,   18.28,   25.50
4.95091,-52.30179,2009,06,12,  101.00,   18.05,   25.62
4.95091,-52.30179,2009,06,13,  100.91,   18.35,   25.73
4.95091,-52.30179,2009,06,14,  100.83,   18.24,   26.29
4.95091,-52.30179,2009,06,15,  100.85,   18.36,   26.08
4.95091,-52.30179,2009,06,16,  101.00,   18.17,   25.54
4.95091,-52.30179,2009,06,17,  100.96,   17.73,   25.38
4.95091,-52.30179,2009,06,18,  100.81,   18.32,   25.67
4.95091,-52.30179,2009,06,19,  100.79,   18.70,   25.65
4.95091,-52.30179,2009,06,20,  100.77,   18.54,   25.75
4.95091,-52.30179,2009,06,21,  100.75,   18.44,   25.75
4.95091,-52.30179,2009,06,22,  100.74,   18.19,   26.28
4.95091,-52.30179,2009,06,23,  100.83,   18.58,   26.17
4.95091,-52.30179,2009,06,24,  100.91,   18.64,   25.68
4.95091,-52.30179,2009,06,25,  101.02,   17.67,   26.02
4.95091,-52.30179,2009,06,26,  101.05,   18.18,   25.87
4.95091,-52.30179,2009,06,27,  101.09,   18.21,   25.86
4.95091,-52.30179,2009,06,28,  101.00,   17.93,   25.95
4.95091,-52.30179,2009,06,29,  100.85,   18.59,   25.76
4.95091,-52.30179,2009,06,30,  100.84,   18.42,   25.60
4.95091,-52.30179,2009,07,01,  100.86,   18.41,   25.50
4.95091,-52.30179,2009,07,02,  100.90,   18.33,   25.32
4.95091,-52.30179,2009,07,03,  100.88,   18.03,   25.53
4.95091,-52.30179,2009,07,04,  100.86,   18.00,   25.79
4.95091,-52.30179,2009,07,05,  100.96,   17.78,   25.68
4.95091,-52.30179,2009,07,06,  100.94,   18.14,   25.83
4.95091,-52.30179,2009,07,07,  100.89,   17.84,   26.16
4.95091,-52.30179,2009,07,08,  100.89,   17.78,   26.02
4.95091,-52.30179,2009,07,09,  100.89,   17.54,   25.97
4.95091,-52.30179,2009,07,10,  100.85,   18.22,   26.07
4.95091,-52.30179,2009,07,11,  100.84,   18.02,   26.22
4.95091,-52.30179,2009,07,12,  100.93,   17.74,   25.95
4.95091,-52.30179,2009,07,13,  100.93,   18.35,   25.91
4.95091,-52.30179,2009,07,14,  101.05,   18.60,   26.07
4.95091,-52.30179,2009,07,15,  100.94,   18.40,   26.25
4.95091,-52.30179,2009,07,16,  100.87,   18.63,   26.34
4.95091,-52.30179,2009,07,17,  100.97,   18.42,   26.45
4.95091,-52.30179,2009,07,18,  101.02,   18.29,   25.78
4.95091,-52.30179,2009,07,19,  100.91,   18.33,   25.91
4.95091,-52.30179,2009,07,20,  100.80,   18.19,   26.04
4.95091,-52.30179,2009,07,21,  100.78,   18.72,   25.99
4.95091,-52.30179,2009,07,22,  100.85,   18.21,   25.93
4.95091,-52.30179,2009,07,23,  100.84,   17.89,   26.13
4.95091,-52.30179,2009,07,24,  100.82,   17.08,   26.00
4.95091,-52.30179,2009,07,25,  100.91,   16.53,   25.55
4.95091,-52.30179,2009,07,26,  101.02,   16.77,   25.76
4.95091,-52.30179,2009,07,27,  101.02,   17.12,   26.03
4.95091,-52.30179,2009,07,28,  100.89,   17.48,   26.14
4.95091,-52.30179,2009,07,29,  100.84,   18.17,   26.46
4.95091,-52.30179,2009,07,30,  100.89,   18.55,   26.40
4.95091,-52.30179,2009,07,31,  100.93,   18.48,   26.55
4.95091,-52.30179,2009,08,01,  100.91,   17.87,   26.59
4.95091,-52.30179,2009,08,02,  100.95,   17.94,   26.10
4.95091,-52.30179,2009,08,03,  100.99,   17.74,   26.06
4.95091,-52.30179,2009,08,04,  100.91,   18.26,   26.23
4.95091,-52.30179,2009,08,05,  100.88,   18.08,   26.32
4.95091,-52.30179,2009,08,06,  100.87,   18.27,   25.66
4.95091,-52.30179,2009,08,07,  100.90,   18.16,   26.20
4.95091,-52.30179,2009,08,08,  100.97,   17.88,   26.29
4.95091,-52.30179,2009,08,09,  100.99,   18.01,   26.07
4.95091,-52.30179,2009,08,10,  100.99,   17.61,   25.71
4.95091,-52.30179,2009,08,11,  100.92,   18.10,   26.30
4.95091,-52.30179,2009,08,12,  100.92,   18.26,   26.32
4.95091,-52.30179,2009,08,13,  100.92,   17.64,   26.51
4.95091,-52.30179,2009,08,14,  100.80,   17.90,   26.55
4.95091,-52.30179,2009,08,15,  100.68,   18.20,   26.44
4.95091,-52.30179,2009,08,16,  100.68,   18.40,   26.54
4.95091,-52.30179,2009,08,17,  100.72,   18.52,   26.67
4.95091,-52.30179,2009,08,18,  100.67,   18.20,   26.65
4.95091,-52.30179,2009,08,19,  100.68,   17.55,   26.26
4.95091,-52.30179,2009,08,20,  100.69,   18.04,   25.59
4.95091,-52.30179,2009,08,21,  100.72,   18.23,   26.36
4.95091,-52.30179,2009,08,22,  100.67,   17.89,   25.95
4.95091,-52.30179,2009,08,23,  100.67,   18.10,   26.44
4.95091,-52.30179,2009,08,24,  100.75,   17.42,   26.53
4.95091,-52.30179,2009,08,25,  100.76,   17.76,   26.21
4.95091,-52.30179,2009,08,26,  100.82,   17.29,   26.01
4.95091,-52.30179,2009,08,27,  100.90,   17.80,   26.46
4.95091,-52.30179,2009,08,28,  100.96,   17.20,   26.50
4.95091,-52.30179,2009,08,29,  100.80,   17.02,   26.32
4.95091,-52.30179,2009,08,30,  100.71,   17.82,   26.64
4.95091,-52.30179,2009,08,31,  100.79,   17.38,   26.49
4.95091,-52.30179,2009,09,01,  100.92,   16.91,   26.49
4.95091,-52.30179,2009,09,02,  100.97,   16.79,   25.91
4.95091,-52.30179,2009,09,03,  100.94,   17.57,   26.53
4.95091,-52.30179,2009,09,04,  100.91,   17.00,   26.48
4.95091,-52.30179,2009,09,05,  100.94,   16.93,   26.54
4.95091,-52.30179,2009,09,06,  100.93,   17.41,   26.63
4.95091,-52.30179,2009,09,07,  100.80,   16.89,   26.56
4.95091,-52.30179,2009,09,08,  100.80,   16.57,   26.45
4.95091,-52.30179,2009,09,09,  100.78,   17.90,   26.29
4.95091,-52.30179,2009,09,10,  100.86,   17.75,   26.66
4.95091,-52.30179,2009,09,11,  100.91,   17.83,   26.77
4.95091,-52.30179,2009,09,12,  100.82,   17.62,   26.87
4.95091,-52.30179,2009,09,13,  100.87,   17.33,   26.79
4.95091,-52.30179,2009,09,14,  100.94,   17.46,   26.81
4.95091,-52.30179,2009,09,15,  100.90,   17.06,   26.98
4.95091,-52.30179,2009,09,16,  100.83,   16.61,   27.03
4.95091,-52.30179,2009,09,17,  100.80,   16.64,   26.63
4.95091,-52.30179,2009,09,18,  100.70,   17.20,   27.06
4.95091,-52.30179,2009,09,19,  100.79,   17.10,   27.50
4.95091,-52.30179,2009,09,20,  100.82,   16.53,   27.43
4.95091,-52.30179,2009,09,21,  100.78,   16.06,   27.12
4.95091,-52.30179,2009,09,22,  100.66,   16.40,   27.02
4.95091,-52.30179,2009,09,23,  100.68,   17.69,   27.25
4.95091,-52.30179,2009,09,24,  100.70,   17.27,   27.69
4.95091,-52.30179,2009,09,25,  100.71,   17.45,   27.53
4.95091,-52.30179,2009,09,26,  100.74,   17.65,   27.84
4.95091,-52.30179,2009,09,27,  100.84,   16.13,   27.72
4.95091,-52.30179,2009,09,28,  100.90,   16.15,   27.52
4.95091,-52.30179,2009,09,29,  100.89,   16.73,   27.58
4.95091,-52.30179,2009,09,30,  100.89,   17.39,   27.42
4.95091,-52.30179,2009,10,01,  100.83,   16.93,   27.95
4.95091,-52.30179,2009,10,02,  100.81,   17.12,   27.54
4.95091,-52.30179,2009,10,03,  100.79,   17.16,   27.74
4.95091,-52.30179,2009,10,04,  100.74,   16.74,   27.40
4.95091,-52.30179,2009,10,05,  100.66,   16.48,   27.30
4.95091,-52.30179,2009,10,06,  100.78,   16.21,   27.67
4.95091,-52.30179,2009,10,07,  100.93,   17.42,   26.98
4.95091,-52.30179,2009,10,08,  100.91,   17.63,   27.52
4.95091,-52.30179,2009,10,09,  100.75,   18.74,   26.52
4.95091,-52.30179,2009,10,10,  100.67,   18.48,   26.78
4.95091,-52.30179,2009,10,11,  100.57,   17.99,   27.13
4.95091,-52.30179,2009,10,12,  100.58,   17.72,   27.41
4.95091,-52.30179,2009,10,13,  100.61,   17.02,   27.37
4.95091,-52.30179,2009,10,14,  100.51,   17.55,   27.44
4.95091,-52.30179,2009,10,15,  100.58,   15.78,   27.34
4.95091,-52.30179,2009,10,16,  100.73,   15.85,   27.07
4.95091,-52.30179,2009,10,17,  100.78,   15.87,   27.33
4.95091,-52.30179,2009,10,18,  100.63,   16.90,   27.52
4.95091,-52.30179,2009,10,19,  100.52,   17.24,   27.73
4.95091,-52.30179,2009,10,20,  100.49,   17.08,   28.04
4.95091,-52.30179,2009,10,21,  100.55,   16.27,   28.01
4.95091,-52.30179,2009,10,22,  100.60,   15.90,   27.74
4.95091,-52.30179,2009,10,23,  100.64,   15.98,   27.81
4.95091,-52.30179,2009,10,24,  100.66,   16.78,   27.70
4.95091,-52.30179,2009,10,25,  100.61,   17.19,   27.87
4.95091,-52.30179,2009,10,26,  100.58,   17.94,   27.94
4.95091,-52.30179,2009,10,27,  100.50,   18.04,   28.06
4.95091,-52.30179,2009,10,28,  100.47,   18.53,   27.54
